,incendio
55333,0
55335,0
55337,0
55338,0
55339,0
55340,0
55341,0
55343,0
55344,0
55348,0
55349,0
55351,0
55352,0
55354,0
55356,0
55357,0
55358,0
55359,0
55360,0
55362,0
55363,0
55365,0
55366,0
55368,0
55369,0
55370,0
55372,0
55377,0
55380,0
55381,0
55384,0
55385,0
55386,0
55389,0
55390,0
55391,0
55392,0
55393,0
55394,0
55395,0
55396,0
55397,0
55398,0
55399,0
55400,0
55401,0
55403,0
55405,0
55408,0
55410,0
55412,0
55413,0
55414,0
55416,0
55417,0
55419,0
55420,0
55421,0
55424,0
55427,0
55428,0
55429,0
55431,0
55432,0
55433,0
55435,0
55438,0
55439,0
55440,0
55441,0
55442,0
55443,0
55444,0
55445,0
55446,0
55448,0
55450,0
55451,0
55452,0
55453,0
55454,0
55455,0
55456,0
55457,0
55458,0
55460,0
55462,0
55463,0
55465,0
55467,0
55468,0
55469,0
55470,0
55471,0
55473,0
55474,0
55476,0
55477,0
55478,0
55479,0
55480,0
55482,0
55483,0
55484,0
55485,0
55487,0
55489,0
55490,0
55491,0
55492,0
55493,0
55494,0
55495,0
55497,0
55498,0
55499,0
55502,0
55503,0
55504,0
55505,0
55506,0
55507,0
55510,0
55512,0
55513,0
55514,0
55516,0
55517,0
55518,0
55519,0
55521,0
55522,0
55524,0
55525,0
55526,0
55527,0
55529,0
55530,0
55531,0
55532,0
55533,0
55534,0
55535,0
55537,0
55539,0
55540,0
55541,0
55545,0
55547,0
55548,0
55551,0
55554,1
55557,1
55558,1
55561,1
55563,1
55564,1
55565,1
55566,1
55567,1
55568,1
55569,1
55571,1
55572,1
55573,1
55574,1
55575,1
55576,1
55577,1
55578,1
55579,1
55580,1
55581,1
55583,1
55585,1
55586,1
55587,1
55588,1
55589,1
55591,1
55592,1
55596,1
55597,1
55599,1
55600,1
55602,1
55604,1
55605,1
55606,1
55607,1
55608,1
55610,1
55611,1
55613,1
55614,1
55616,1
55618,1
55619,1
55621,1
55626,1
55629,1
55630,1
55633,1
55635,1
55638,1
55639,1
55640,1
55641,1
55642,1
55643,1
55644,1
55645,1
55646,1
55647,1
55648,1
55649,1
55650,1
55653,1
55655,1
55658,1
55660,1
55662,1
55663,1
55664,1
55666,1
55667,1
55669,1
55670,1
55671,1
55674,1
55677,1
55678,1
55679,1
55681,1
55682,1
55683,1
55685,1
55688,1
55689,1
55690,1
55691,1
55692,1
55693,1
55694,1
55695,1
55696,1
55698,1
55700,1
55701,1
55702,1
55703,1
55704,1
55705,1
55706,1
55707,1
55708,1
55710,1
55712,1
55713,1
55715,1
55717,1
55718,1
55719,1
55720,1
55721,1
55723,1
55724,1
55726,1
55727,1
55728,1
55729,1
55730,1
55732,1
55733,1
55734,1
55735,1
55737,1
55739,1
55740,1
55741,1
55742,1
55743,1
55744,1
55745,1
55747,1
55748,1
55749,1
55752,1
55753,1
55754,1
55755,1
55756,1
55757,1
55760,1
55762,1
55763,1
55764,1
55766,1
55767,1
55768,1
55769,1
55771,1
55772,1
55774,1
55775,1
55776,1
55777,1
55779,1
55780,1
55781,1
55782,1
55783,1
55784,1
55785,1
55787,1
55789,1
55790,1
55791,1
55792,1
55795,1
55797,1
55798,1
55801,1
55804,1
55806,1
55807,1
55808,1
55811,1
55813,1
55814,1
55815,1
55816,1
55817,1
55818,1
55819,1
55821,1
55822,1
55823,1
55824,1
55825,1
55826,1
55827,1
55828,1
55829,1
55830,1
55831,1
55833,1
55835,1
55836,1
55837,1
55838,1
55839,1
55841,1
55842,1
55846,1
55847,1
55849,1
55850,1
55852,1
55854,1
55855,1
55856,1
55857,1
55858,1
55860,1
55861,1
55863,1
55864,1
55865,1
55867,1
55868,1
55870,1
55875,1
55878,1
55879,1
55882,1
55883,1
55884,1
55887,1
55888,1
55889,1
55890,1
55891,1
55892,1
55893,1
55894,1
55895,1
55896,1
55897,1
55898,1
55899,1
55902,1
55907,1
55909,1
55911,1
55912,1
55913,1
55915,1
55916,1
55918,1
55919,1
55920,1
55923,1
55926,1
55927,1
55928,1
55930,1
55931,1
55932,1
55934,1
55937,1
55938,1
55939,1
55940,1
55941,1
55942,1
55943,1
55944,1
55945,1
55947,1
55949,1
55950,1
55951,1
55952,1
55953,1
55954,1
55955,1
55956,1
55957,1
55959,1
55961,1
55962,1
55964,1
55966,1
55967,1
55968,1
55969,1
55970,1
55972,1
55973,1
55975,1
55977,1
55978,1
55979,1
55981,1
55982,1
55983,1
55984,1
55986,1
55988,1
55989,1
55990,1
55991,1
55992,1
55993,1
55994,1
55996,1
55997,1
55998,1
56001,1
56002,1
56003,1
56004,1
56005,1
56006,1
56009,1
56011,1
56012,1
56013,1
56015,1
56016,1
56017,1
56018,1
56020,1
56021,1
56023,1
56024,1
56025,1
56026,1
56028,1
56029,1
56030,1
56031,1
56032,1
56033,1
56036,1
56038,1
56039,1
56040,1
56041,1
56044,1
56046,1
56047,1
56050,1
56053,1
56055,1
56056,1
56057,1
56060,1
56062,1
56063,1
56064,1
56065,1
56066,1
56067,1
56068,1
56070,1
56071,1
56072,1
56073,1
56074,1
56075,1
56076,1
56077,1
56078,1
56079,1
56080,1
56081,1
56083,1
56085,1
56086,1
56087,1
56089,1
56094,1
56095,1
56097,1
56098,1
56100,1
56102,1
56103,1
56104,1
56105,1
56106,1
56108,1
56109,1
56111,1
56112,1
56113,1
56115,1
56116,1
56118,1
56123,1
56126,1
56127,1
56130,1
56131,1
56132,1
56133,1
56135,1
56136,1
56137,1
56138,1
56139,1
56140,1
56141,1
56142,1
56143,1
56144,1
56145,1
56146,1
56147,1
56150,1
56155,1
56157,1
56159,1
56160,1
56161,1
56163,1
56164,1
56166,1
56167,1
56168,1
56171,1
56174,1
56175,1
56176,1
56178,1
56179,1
56180,1
56182,1
56185,1
56186,1
56187,1
56188,1
56189,1
56190,1
56191,1
56192,1
56193,1
56195,1
56197,1
56198,1
56199,1
56200,1
56201,1
56202,1
56203,1
56204,1
56205,1
56207,1
56209,1
56210,1
56212,1
56214,1
56215,1
56216,1
56217,1
56218,1
56220,1
56221,1
56223,1
56224,1
56225,1
56226,1
56227,1
56229,1
56230,1
56231,1
56232,1
56233,1
56234,1
56236,1
56237,1
56238,1
56239,1
56240,1
56241,1
56242,1
56244,1
56245,1
56246,1
56249,1
56250,1
56251,1
56252,1
56253,1
56254,1
56257,1
56259,1
56260,1
56261,1
56263,1
56264,1
56265,1
56266,1
56268,1
56269,1
56271,1
56272,1
56273,1
56274,1
56276,1
56277,1
56278,1
56279,1
56280,1
56281,1
56284,1
56286,1
56287,1
56288,1
56289,1
56292,1
56294,1
56295,1
56298,1
56301,1
56303,1
56304,1
56305,1
56308,1
56310,1
56311,1
56312,1
56313,1
56314,1
56315,1
56316,1
56318,1
56319,1
56320,1
56321,1
56322,1
56323,1
56324,1
56325,1
56326,1
56327,1
56328,1
56329,1
56331,1
56332,1
56333,1
56334,1
56335,1
56337,1
56338,1
56342,1
56343,1
56345,1
56346,1
56348,1
56350,1
56351,1
56352,1
56353,1
56354,1
56356,1
56357,1
56359,1
56360,1
56361,1
56363,1
56364,1
56366,1
56371,1
56374,1
56375,1
56378,1
56379,1
56380,1
56381,1
56383,1
56384,1
56385,1
56386,1
56387,1
56388,1
56389,1
56390,1
56391,1
56392,1
56393,1
56394,1
56395,1
56397,1
56402,1
56404,1
56406,1
56407,1
56408,1
56410,1
56413,1
56414,1
56415,1
56421,1
56422,1
56423,1
56425,1
56426,1
56427,1
56429,1
56432,1
56433,1
56434,1
56435,1
56436,1
56437,1
56438,1
56439,1
56440,1
56442,1
56444,1
56445,1
56446,1
56447,1
56448,1
56449,1
56450,1
56451,1
56452,1
56454,1
56456,1
56457,1
56459,1
56461,1
56462,1
56463,1
56464,1
56465,1
56467,1
56468,1
56470,1
56471,1
56472,1
56473,1
56474,1
56476,1
56477,1
56478,1
56479,1
56480,1
56481,1
56483,1
56484,1
56485,1
56486,1
56487,1
56488,1
56489,1
56491,1
56492,1
56493,1
56496,1
56497,1
56498,1
56499,1
56500,1
56501,1
56504,1
56506,1
56507,1
56508,1
56510,1
56511,1
56512,1
56513,1
56515,1
56516,1
56518,1
56519,1
56520,1
56521,1
56523,1
56524,1
56525,1
56526,1
56527,1
56528,1
56529,1
56531,1
56533,1
56534,1
56535,1
56536,1
56539,1
56541,1
56542,1
56545,1
56548,1
56551,1
56552,1
56555,1
56557,1
56558,1
56559,1
56560,1
56561,1
56562,1
56563,1
56565,1
56566,1
56567,1
56568,1
56569,1
56570,1
56571,1
56572,1
56573,1
56574,1
56575,1
56577,1
56579,1
56581,1
56582,1
56583,1
56585,1
56586,1
56590,1
56591,1
56593,1
56594,1
56596,1
56598,1
56599,1
56600,1
56601,1
56602,1
56604,1
56605,1
56607,1
56608,1
56609,1
56611,1
56612,1
56614,1
56619,1
56622,1
56623,1
56626,1
56627,1
56628,1
56629,1
56631,1
56632,1
56633,1
56634,1
56635,1
56636,1
56637,1
56638,1
56639,1
56640,1
56641,1
56642,1
56643,1
56646,1
56648,1
56651,1
56653,1
56655,1
56656,1
56657,1
56659,1
56662,1
56663,1
56664,1
56670,1
56671,1
56672,1
56674,1
56675,1
56676,1
56678,1
56681,1
56682,1
56683,1
56684,1
56685,1
56686,1
56687,1
56688,1
56689,1
56691,1
56693,1
56694,1
56695,1
56696,1
56697,1
56698,1
56699,1
56700,1
56701,1
56703,1
56705,1
56706,1
56708,1
56710,1
56711,1
56712,1
56713,1
56714,1
56716,1
56717,1
56719,1
56720,1
56721,1
56722,1
56723,1
56725,1
56726,1
56727,1
56728,1
56729,1
56730,1
56732,1
56733,1
56734,1
56735,1
56736,1
56737,1
56738,1
56740,1
56741,1
56742,1
56745,1
56746,1
56747,1
56748,1
56749,1
56750,1
56753,1
56755,1
56756,1
56757,1
56759,1
56760,1
56761,1
56762,1
56764,1
56765,1
56766,1
56767,1
56768,1
56769,1
56771,1
56772,1
56773,1
56774,1
56775,1
56776,1
56778,1
56780,1
56781,1
56782,1
56783,1
56786,1
56788,1
56789,1
56792,1
56795,1
56797,1
56798,1
56799,1
56802,1
56804,1
56805,1
56806,1
56807,1
56808,1
56809,1
56810,1
56812,1
56813,1
56814,1
56815,1
56816,1
56817,1
56818,1
56819,1
56820,1
56821,1
56822,1
56824,1
56826,1
56828,1
56829,1
56830,1
56832,1
56833,1
56837,1
56838,1
56840,1
56841,1
56843,1
56845,1
56846,1
56847,1
56848,1
56849,1
56851,1
56852,1
56854,1
56856,1
56858,1
56859,1
56861,1
56866,1
56869,1
56870,1
56873,1
56874,1
56875,1
56876,1
56878,1
56879,1
56880,1
56881,1
56882,1
56883,1
56884,1
56885,1
56886,1
56887,1
56888,1
56889,1
56890,1
56893,1
56895,1
56898,1
56900,1
56902,1
56903,1
56904,1
56906,1
56907,1
56909,1
56910,1
56911,1
56914,1
56917,1
56918,1
56919,1
56921,1
56922,1
56923,1
56925,1
56928,1
56929,1
56930,1
56931,1
56932,1
56933,1
56934,1
56935,1
56936,1
56938,1
56940,1
56941,1
56942,1
56943,1
56944,1
56945,1
56946,1
56947,1
56948,1
56950,1
56952,1
56953,1
56955,1
56957,1
56958,1
56959,1
56960,1
56961,1
56963,1
56964,1
56966,1
56967,1
56968,1
56969,1
56970,1
56972,1
56973,1
56974,1
56975,1
56976,1
56977,1
56979,1
56980,1
56981,1
56982,1
56983,1
56984,1
56985,1
56987,1
56989,1
56992,1
56993,1
56994,1
56995,1
56996,1
56997,1
57000,1
57002,1
57003,1
57004,1
57006,1
57007,1
57008,1
57009,1
57011,1
57012,1
57013,1
57014,1
57015,1
57016,1
57018,1
57019,1
57020,1
57021,1
57022,1
57023,1
57025,1
57027,1
57028,1
57029,1
57030,1
57033,1
57035,1
57036,1
57039,1
57042,1
57044,1
57045,1
57046,1
57049,1
57051,1
57052,1
57053,1
57054,1
57055,1
57056,1
57057,1
57059,1
57060,1
57061,1
57062,1
57063,1
57064,1
57065,1
57066,1
57067,1
57068,1
57069,1
57071,1
57073,1
57075,1
57076,1
57077,1
57079,1
57080,1
57084,1
57085,1
57087,1
57088,1
57090,1
57092,1
57093,1
57094,1
57095,1
57096,1
57098,1
57099,1
57101,1
57103,1
57105,1
57106,1
57108,1
57113,1
57116,1
57117,1
57120,1
57121,1
57122,1
57123,1
57125,1
57126,1
57127,1
57128,1
57129,1
57130,1
57131,1
57132,1
57133,1
57134,1
57135,1
57136,1
57137,1
57140,1
57145,1
57147,1
57149,1
57150,1
57151,1
57153,1
57154,1
57156,1
57157,1
57158,1
57161,1
57164,1
57165,1
57166,1
57168,1
57169,1
57170,1
57172,1
57175,1
57176,1
57177,1
57178,1
57179,1
57180,1
57181,1
57182,1
57183,1
57185,1
57187,1
57188,1
57189,1
57190,1
57191,1
57192,1
57193,1
57194,1
57195,1
57197,1
57199,1
57200,1
57202,1
57204,1
57205,1
57206,1
57207,1
57208,1
57210,1
57211,1
57213,1
57214,1
57215,1
57216,1
57217,1
57219,1
57220,1
57221,1
57222,1
57223,1
57224,1
57226,1
57227,1
57228,1
57229,1
57230,1
57232,1
57234,1
57235,1
57236,1
57239,1
57240,1
57241,1
57242,1
57243,1
57244,1
57247,1
57249,1
57250,1
57251,1
57253,1
57254,1
57255,1
57256,1
57258,1
57259,1
57260,1
57261,1
57262,1
57263,1
57265,1
57266,1
57267,1
57268,1
57269,1
57270,1
57272,1
57274,1
57275,1
57276,1
57277,1
57280,1
57282,1
57283,1
57286,1
57289,1
57291,1
57292,1
57293,1
57296,1
57298,1
57299,1
57300,1
57301,1
57302,1
57303,1
57304,1
57306,1
57307,1
57308,1
57309,1
57310,1
57311,1
57312,1
57313,1
57314,1
57315,1
57316,1
57318,1
57320,1
57322,1
57323,1
57324,1
57326,1
57327,1
57331,1
57332,1
57334,1
57335,1
57337,1
57339,1
57340,1
57341,1
57342,1
57343,1
57345,1
57346,1
57348,1
57349,1
57350,1
57352,1
57353,1
57355,1
57360,1
57363,1
57364,1
57367,1
57368,1
57369,1
57370,1
57372,1
57373,1
57374,1
57375,1
57376,1
57377,1
57378,1
57379,1
57380,1
57381,1
57382,1
57383,1
57384,1
57387,1
57389,1
57392,1
57394,1
57396,1
57397,1
57398,1
57400,1
57401,1
57403,1
57404,1
57405,1
57408,1
57411,1
57412,1
57413,1
57415,1
57416,1
57417,1
57419,1
57422,1
57423,1
57424,1
57425,1
57426,1
57427,1
57428,1
57429,1
57430,1
57432,1
57434,1
57435,1
57436,1
57437,1
57438,1
57439,1
57440,1
57441,1
57442,1
57444,1
57446,1
57447,1
57449,1
57451,1
57452,1
57453,1
57454,1
57455,1
57457,1
57458,1
57460,1
57461,1
57462,1
57463,1
57464,1
57466,1
57467,1
57468,1
57469,1
57470,1
57471,1
57473,1
57474,1
57475,1
57476,1
57477,1
57478,1
57479,1
57481,1
57482,1
57483,1
57486,1
57487,1
57488,1
57489,1
57490,1
57491,1
57494,1
57496,1
57497,1
57498,1
57500,1
57501,1
57502,1
57503,1
57505,1
57506,1
57507,1
57508,1
57509,1
57510,1
57512,1
57513,1
57514,1
57515,1
57516,1
57517,1
57518,1
57519,1
57521,1
57522,1
57523,1
57524,1
57527,1
57529,1
57530,1
57533,1
57536,1
57538,1
57539,1
57540,1
57543,1
57545,1
57546,1
57547,1
57548,1
57549,1
57550,1
57551,1
57553,1
57554,1
57555,1
57556,1
57557,1
57558,1
57559,1
57560,1
57561,1
57562,1
57563,1
57565,1
57567,1
57568,1
57569,1
57570,1
57571,1
57573,1
57574,1
57578,1
57579,1
57581,1
57582,1
57584,1
57586,1
57587,1
57588,1
57589,1
57590,1
57592,1
57593,1
57595,1
57596,1
57598,1
57600,1
57601,1
57603,1
57608,1
57611,1
57612,1
57615,1
57616,1
57617,1
57618,1
57620,1
57621,1
57622,1
57623,1
57624,1
57625,1
57626,1
57627,1
57628,1
57629,1
57630,1
57631,1
57632,1
57635,1
57637,1
57640,1
57642,1
57644,1
57645,1
57646,1
57648,1
57649,1
57651,1
57652,1
57653,1
57656,1
57659,1
57660,1
57661,1
57663,1
57664,1
57665,1
57667,1
57670,1
57671,1
57672,1
57673,1
57674,1
57675,1
57676,1
57677,1
57678,1
57680,1
57682,1
57683,1
57684,1
57685,1
57686,1
57687,1
57688,1
57689,1
57690,1
57692,1
57694,1
57695,1
57697,1
57699,1
57700,1
57701,1
57702,1
57703,1
57705,1
57706,1
57708,1
57709,1
57710,1
57711,1
57712,1
57714,1
57715,1
57716,1
57717,1
57718,1
57719,1
57721,1
57722,1
57723,1
57724,1
57725,1
57726,1
57727,1
57729,1
57730,1
57731,1
57734,1
57735,1
57736,1
57737,1
57738,1
57739,1
57742,1
57744,1
57745,1
57746,1
57748,1
57749,1
57750,1
57751,1
57753,1
57754,1
57756,1
57757,1
57758,1
57759,1
57761,1
57762,1
57763,1
57764,1
57765,1
57766,1
57767,1
57768,1
57770,1
57771,1
57772,1
57773,1
57776,1
57778,1
57779,1
57782,1
57785,1
57787,1
57788,1
57789,1
57792,1
57794,1
57795,1
57796,1
57797,1
57798,1
57799,1
57800,1
57802,1
57803,1
57804,1
57805,1
57806,1
57807,1
57808,1
57809,1
57810,1
57811,1
57812,1
57814,1
57816,1
57817,1
57818,1
57819,1
57820,1
57822,1
57823,1
57827,1
57828,1
57830,1
57831,1
57833,1
57835,1
57836,1
57837,1
57838,1
57839,1
57841,1
57842,1
57844,1
57845,1
57847,1
57849,1
57850,1
57852,1
57857,1
57860,1
57861,1
57864,1
57865,1
57866,1
57867,1
57869,1
57870,1
57871,1
57872,1
57873,1
57874,1
57875,1
57876,1
57877,1
57878,1
57879,1
57880,1
57881,1
57884,1
57886,1
57889,1
57891,1
57893,1
57894,1
57895,1
57897,1
57898,1
57900,1
57901,1
57902,1
57905,1
57908,1
57909,1
57910,1
57912,1
57913,1
57914,1
57916,1
57919,1
57920,1
57921,1
57922,1
57923,1
57924,1
57925,1
57926,1
57927,1
57929,1
57931,1
57932,1
57933,1
57934,1
57935,1
57936,1
57937,1
57938,1
57939,1
57941,1
57943,1
57944,1
57946,1
57948,1
57949,1
57950,1
57951,1
57952,1
57954,1
57955,1
57957,1
57958,1
57959,1
57960,1
57961,1
57963,1
57964,1
57965,1
57966,1
57967,1
57968,1
57970,1
57971,1
57972,1
57973,1
57974,1
57975,1
57976,1
57978,1
57979,1
57980,1
57983,1
57984,1
57985,1
57986,1
57987,1
57988,1
57991,1
57993,1
57994,1
57995,1
57997,1
57998,1
57999,1
58000,1
58002,1
58003,1
58005,1
58006,1
58007,1
58008,1
58010,1
58011,1
58012,1
58013,1
58014,1
58015,1
58016,1
58018,1
58020,1
58021,1
58022,1
58023,1
58026,1
58028,1
58029,1
58032,1
58035,1
58037,1
58038,1
58039,1
58042,1
58044,1
58045,1
58046,1
58047,1
58048,1
58049,1
58050,1
58052,1
58053,1
58054,1
58055,1
58056,1
58057,1
58058,1
58059,1
58060,1
58061,1
58062,1
58064,1
58066,1
58068,1
58069,1
58070,1
58072,1
58073,1
58077,1
58078,1
58080,1
58081,1
58083,1
58085,1
58086,1
58087,1
58088,1
58089,1
58091,1
58092,1
58094,1
58095,1
58097,1
58099,1
58100,1
58102,1
58107,1
58110,1
58111,1
58114,1
58115,1
58116,1
58117,1
58119,1
58120,1
58121,1
58122,1
58123,1
58124,1
58125,1
58126,1
58127,1
58128,1
58129,1
58130,1
58131,1
58134,1
58136,1
58139,1
58141,1
58143,1
58144,1
58145,1
58147,1
58148,1
58151,1
58152,1
58155,1
58158,1
58159,1
58160,1
58162,1
58163,1
58164,1
58166,1
58169,1
58170,1
58171,1
58172,1
58173,1
58174,1
58175,1
58176,1
58177,1
58179,1
58181,1
58182,1
58183,1
58184,1
58185,1
58186,1
58187,1
58188,1
58189,1
58191,1
58193,1
58194,1
58196,1
58198,1
58199,1
58200,1
58201,1
58202,1
58204,1
58205,1
58207,1
58208,1
58209,1
58210,1
58211,1
58213,1
58214,1
58215,1
58216,1
58217,1
58218,1
58220,1
58221,1
58222,1
58223,1
58224,1
58225,1
58226,1
58228,1
58229,1
58230,1
58233,1
58234,1
58235,1
58236,1
58237,1
58238,1
58241,1
58243,1
58244,1
58245,1
58247,1
58248,1
58249,1
58250,1
58252,1
58253,1
58255,1
58256,1
58257,1
58260,1
58261,1
58262,1
58263,1
58264,1
58265,1
58268,1
58270,1
58271,1
58272,1
58273,1
58276,1
58278,1
58279,1
58282,1
58285,1
58287,1
58288,1
58289,1
58292,1
58294,1
58295,1
58296,1
58297,1
58298,1
58299,1
58300,1
58302,1
58303,1
58304,1
58305,1
58306,1
58307,1
58308,1
58309,1
58310,1
58311,1
58312,1
58314,1
58316,1
58317,1
58318,1
58319,1
58320,1
58322,1
58323,1
58327,1
58328,1
58330,1
58331,1
58333,1
58336,1
58337,1
58338,1
58339,1
58341,1
58342,1
58344,1
58345,1
58347,1
58349,1
58350,1
58352,1
58357,1
58360,1
58361,1
58364,1
58365,1
58366,1
58367,1
58369,1
58370,1
58371,1
58372,1
58373,1
58374,1
58375,1
58376,1
58377,1
58378,1
58379,1
58380,1
58381,1
58383,1
58385,1
58388,1
58390,1
58392,1
58393,1
58394,1
58396,1
58397,1
58399,1
58400,1
58401,1
58404,1
58407,1
58408,1
58409,1
58411,1
58412,1
58413,1
58415,1
58418,1
58419,1
58420,1
58421,1
58422,1
58423,1
58424,1
58425,1
58426,1
58428,1
58430,1
58431,1
58432,1
58433,1
58434,1
58435,1
58436,1
58437,1
58438,1
58440,1
58442,1
58443,1
58445,1
58447,1
58448,1
58449,1
58450,1
58451,1
58453,1
58454,1
58456,1
58457,1
58458,1
58459,1
58460,1
58462,1
58463,1
58464,1
58465,1
58466,1
58467,1
58469,1
58470,1
58471,1
58472,1
58473,1
58474,1
58475,1
58477,1
58478,1
58479,1
58482,1
58483,1
58484,1
58485,1
58486,1
58487,1
58490,1
58492,1
58493,1
58494,1
58496,1
58497,1
58498,1
58499,1
58501,1
58502,1
58504,1
58505,1
58506,1
58507,1
58509,1
58510,1
58511,1
58512,1
58513,1
58514,1
58515,1
58517,1
58519,1
58520,1
58521,1
58522,1
58525,1
58527,1
58528,1
58531,1
58534,1
58536,1
58537,1
58538,1
58541,1
58543,1
58544,1
58545,1
58546,1
58547,1
58548,1
58549,1
58551,1
58552,1
58553,1
58554,1
58555,1
58556,1
58557,1
58558,1
58559,1
58560,1
58561,1
58563,1
58565,1
58566,1
58567,1
58568,1
58569,1
58571,1
58572,1
58576,1
58577,1
58579,1
58580,1
58582,1
58584,1
58585,1
58586,1
58587,1
58588,1
58590,1
58591,1
58593,1
58594,1
58596,1
58598,1
58599,1
58601,1
58606,1
58609,1
58610,1
58613,1
58614,1
58615,1
58616,1
58618,1
58619,1
58620,1
58621,1
58622,1
58623,1
58624,1
58625,1
58626,1
58627,1
58628,1
58629,1
58630,1
58632,1
58634,1
58637,1
58639,1
58641,1
58642,1
58643,1
58645,1
58646,1
58648,1
58649,1
58650,1
58653,1
58656,1
58657,1
58658,1
58660,1
58661,1
58662,1
58664,1
58667,1
58668,1
58669,1
58670,1
58671,1
58672,1
58673,1
58674,1
58675,1
58677,1
58679,1
58680,1
58681,1
58682,1
58683,1
58684,1
58685,1
58686,1
58687,1
58689,1
58691,1
58692,1
58694,1
58696,1
58697,1
58698,1
58699,1
58700,1
58702,1
58703,1
58705,1
58706,1
58707,1
58708,1
58709,1
58711,1
58712,1
58713,1
58714,1
58715,1
58716,1
58719,1
58720,1
58721,1
58722,1
58723,1
58724,1
58726,1
58727,1
58728,1
58731,1
58732,1
58733,1
58734,1
58735,1
58736,1
58739,1
58741,1
58742,1
58743,1
58745,1
58746,1
58747,1
58748,1
58750,1
58751,1
58753,1
58754,1
58755,1
58756,1
58758,1
58759,1
58760,1
58761,1
58762,1
58763,1
58764,1
58766,1
58768,1
58769,1
58770,1
58771,1
58774,1
58776,1
58777,1
58780,1
58783,1
58785,1
58786,1
58787,1
58790,1
58792,1
58793,1
58794,1
58795,1
58796,1
58797,1
58798,1
58800,1
58801,1
58802,1
58803,1
58804,1
58805,1
58806,1
58807,1
58808,1
58809,1
58810,1
58812,1
58814,1
58815,1
58816,1
58817,1
58818,1
58820,1
58821,1
58825,1
58826,1
58828,1
58829,1
58831,1
58833,1
58834,1
58835,1
58836,1
58837,1
58839,1
58840,1
58842,1
58843,1
58845,1
58847,1
58848,1
58850,1
58855,1
58858,1
58859,1
58862,1
58863,1
58864,1
58865,1
58867,1
58868,1
58869,1
58870,1
58871,1
58872,1
58873,1
58874,1
58875,1
58876,1
58877,1
58878,1
58879,1
58882,1
58884,1
58887,1
58889,1
58891,1
58892,1
58893,1
58895,1
58896,1
58898,1
58899,1
58900,1
58903,1
58906,1
58907,1
58908,1
58910,1
58911,1
58912,1
58914,1
58917,1
58918,1
58919,1
58920,1
58921,1
58922,1
58923,1
58924,1
58925,1
58927,1
58929,1
58930,1
58931,1
58932,1
58933,1
58934,1
58935,1
58936,1
58937,1
58939,1
58941,1
58942,1
58944,1
58946,1
58947,1
58948,1
58949,1
58950,1
58952,1
58953,1
58955,1
58956,1
58957,1
58958,1
58959,1
58961,1
58962,1
58963,1
58964,1
58965,1
58966,1
58968,1
58969,1
58970,1
58971,1
58972,1
58973,1
58974,1
58976,1
58977,1
58978,1
58981,1
58982,1
58983,1
58984,1
58985,1
58986,1
58989,1
58991,1
58992,1
58993,1
58995,1
58996,1
58997,1
58998,1
59000,1
59001,1
59003,1
59004,1
59005,1
59006,1
59008,1
59009,1
59010,1
59011,1
59012,1
59013,1
59014,1
59016,1
59018,1
59019,1
59020,1
59021,1
59024,1
59026,1
59027,1
59030,1
59033,1
59035,1
59036,1
59037,1
59040,1
59042,1
59043,1
59044,1
59045,1
59046,1
59047,1
59048,1
59050,1
59051,1
59052,1
59053,1
59054,1
59055,1
59056,1
59057,1
59058,1
59059,1
59060,1
59062,1
59064,1
59065,1
59066,1
59067,1
59068,1
59070,1
59071,1
59075,1
59076,1
59078,1
59079,1
59081,1
59083,1
59084,1
59085,1
59086,1
59087,1
59089,1
59090,1
59092,1
59093,1
59095,1
59097,1
59098,1
59100,1
59105,1
59108,1
59109,1
59112,1
59113,1
59114,1
59115,1
59117,1
59118,1
59119,1
59120,1
59121,1
59122,1
59123,1
59124,1
59125,1
59126,1
59127,1
59128,1
59129,1
59132,1
59137,1
59139,1
59141,1
59142,1
59143,1
59145,1
59146,1
59148,1
59149,1
59150,1
59153,1
59156,1
59157,1
59158,1
59160,1
59161,1
59162,1
59164,1
59167,1
59168,1
59169,1
59170,1
59171,1
59172,1
59173,1
59174,1
59175,1
59177,1
59179,1
59180,1
59181,1
59182,1
59183,1
59184,1
59185,1
59186,1
59187,1
59189,1
59191,1
59192,1
59194,1
59196,1
59197,1
59198,1
59199,1
59200,1
59202,1
59203,1
59205,1
59206,1
59207,1
59208,1
59209,1
59211,1
59212,1
59213,1
59214,1
59215,1
59216,1
59218,1
59219,1
59220,1
59221,1
59222,1
59223,1
59224,1
59226,1
59227,1
59228,1
59231,1
59232,1
59233,1
59234,1
59235,1
59236,1
59239,1
59241,1
59242,1
59243,1
59245,1
59246,1
59247,1
59248,1
59250,1
59251,1
59253,1
59254,1
59255,1
59256,1
59258,1
59259,1
59260,1
59261,1
59262,1
59263,1
59266,1
59268,1
59269,1
59270,1
59271,1
59274,1
59276,1
59277,1
59280,1
59283,1
59285,1
59286,1
59287,1
59290,1
59292,1
59293,1
59294,1
59295,1
59296,1
59297,1
59298,1
59300,1
59301,1
59302,1
59303,1
59304,1
59305,1
59306,1
59307,1
59308,1
59309,1
59310,1
59312,1
59314,1
59315,1
59316,1
59317,1
59318,1
59320,1
59321,1
59325,1
59326,1
59328,1
59329,1
59331,1
59333,1
59334,1
59335,1
59336,1
59337,1
59339,1
59340,1
59342,1
59343,1
59345,1
59347,1
